name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers
Mika and The Witch's Mountain,21-08-2024,7.573579373161383e-05,0.5999399759903961,0.0008249241853873,3.354944445221463,96,Indie,Chibig,"Chibig,Nukefist"
Archaelund,08-01-2024,0.0001370271319577,0.5999399759903961,0.0019654685136452,18.604325863989,87,Indie,4 Dimension Games,4 Dimension Games
Ruff Ghanor,22-02-2024,0.0001526752920886,0.5999399759903961,0.0019176850381042,11.912707709973718,94,Indie,"DX Gameworks,Magalu Games,Nonsense Creations",DX Gameworks
Dawn of Defiance,15-08-2024,0.001390083647061,0.5999399759903961,0.0169481525818811,12.638898749100711,80,Indie,Traega Entertainment,Traega Entertainment
Laysara: Summit Kingdom,10-04-2024,0.0012040950161488,0.5999399759903961,0.0168492242704819,8.358782444731016,84,Indie,"Future Friends Games,Quite OK Games",Quite OK Games
Song Of The Prairie,31-07-2024,0.0010899057395174,0.5999399759903961,0.0141334479750383,26.52511977011552,86,Indie,AOE Plus,The Droplet Studio
Terra Memoria,27-03-2024,0.0001540091269439,0.5999399759903961,0.0017313613584624,7.421489669857486,87,Indie,Dear Villagers,La Moutarde
Vertical Kingdom,15-04-2024,0.0001514390549057,0.5999399759903961,0.0019024719849452,6.502037502275212,83,Indie,indie.io,Farlight Games Industry
"Love, Ghostie",14-08-2024,0.0001700476777642,0.5999399759903961,0.0022886517172291,3.727087878172361,97,Indie,"Janbeh Games, LLC","Janbeh Games, LLC"
Paper Trail,21-05-2024,0.0002036863421622,0.5999399759903961,0.0022786835452545,4.517925370173087,0,Indie,Newfangled Games,Newfangled Games
Yaoling: Mythical Journey,15-07-2024,0.0020244034521207,0.5999399759903961,0.0297491689181502,21.326345346674653,91,Indie,"RAYKA STUDIO,NPC Entertainment",RAYKA STUDIO
Underspace,10-04-2024,0.0001818895286741,0.5999399759903961,0.0022712943480059,16.03857155052236,83,Indie,Camlann Games,Pastaspace Interactive
Shadow of the Ninja - Reborn,29-08-2024,0.0001451928038763,0.5999399759903961,0.001826522628127,4.068742919986549,0,Indie,"NatsumeAtari,Edigger,United Games Entertainment GmbH",NatsumeAtari
Distant Bloom,27-03-2024,0.0001700476777642,0.5999399759903961,0.0017963573170062,6.030660089252949,84,Indie,Kinda Brave,Ember Trail
Time to Morp,07-03-2024,7.687443324218363e-05,0.5999399759903961,0.0007843270663861,6.805357085340336,86,Indie,Yogscast Games,Team HalfBeard
Angel Tear: Goddess Betrayed,19-07-2024,8.23724354503635e-05,0.5999399759903961,0.0007752282117348,3.103139905214389,89,Indie,Kagura Games,SYRUP many milk
AMANATSU ~Perfect Edition~,16-05-2024,8.224230522058408e-05,0.5999399759903961,0.0007625072015695,12.38832515614368,97,Indie,Shiravune,AZARASHI SOFTWARE
Akimbot,29-08-2024,7.358864494025363e-05,0.5999399759903961,0.0008097690867166,4.851068204451029,89,Indie,PLAION,Evil Raptor
KALPA: Cosmic Symphony,15-08-2024,6.093348009420648e-05,0.5999399759903961,0.0007460771041579,2.186317638434692,88,Indie,"QueseraGames Co., Ltd.","QueseraGames Co., Ltd."
Perfect Round Disc Golf,07-03-2024,7.827333321231222e-05,0.5999399759903961,0.000738108362027,12.957938012814404,85,Indie,Tree Branch Games,Tree Branch Games
My Horse: Bonded Spirits,19-06-2024,8.936693530100652e-05,0.5999399759903961,0.0009247218141099,3.1240758472671737,57,Indie,"Games Incubator,PlayWay S.A.",Games Incubator
The Last Alchemist,12-07-2024,8.077834013556578e-05,0.5999399759903961,0.0009061474006339,5.495677661356906,82,Indie,Marvelous Europe,Vile Monarch
The Corpsmen,06-09-2024,2.7587608713233904e-05,0.5999399759903961,6.734311531685544e-05,5.533476840841409,59,Indie,Multicell Games,Multicell Games
Beat Slayer,04-04-2024,3.067820167049478e-05,0.5999399759903961,0.0001405396339443,4.566483504479899,95,Indie,"ByteRockers' Games,Paras Games",ByteRockers' Games
Brocula,09-05-2024,2.0365380960476915e-05,0.5999399759903961,5.383971956054968e-05,2.113117699239853,51,Indie,Destroyer Doggo,Destroyer Doggo
Stellar Orphans,25-03-2024,3.955958985293918e-05,0.5999399759903961,0.00010999761865,13.103214310311111,75,Indie,Artifex Parvus,Artifex Parvus
Crow Country,09-05-2024,0.0019628193208776,0.5999399759903961,0.0296962564704012,4.780094463438322,99,Indie,SFB Games,SFB Games
Sherwood Extreme,29-04-2024,2.8596117994024296e-05,0.5999399759903961,0.0001261669208647,3.596430164747675,78,Indie,CAGE Studios,CAGE Studios
USC: Counterforce,18-07-2024,0.0001251527484903,0.5999399759903961,0.0010255916008646,12.624011194681223,76,Indie,Firesquid,"Angry Cat Studios,Creatio 49"
Hauntii,23-05-2024,0.0001013389164407,0.5999399759903961,0.0010203177424362,5.999272463046797,90,Indie,Firestoke,Moonloop Games
Arranger: A Role-Puzzling Adventure,25-07-2024,8.751257952664999e-05,0.5999399759903961,0.0010175069497573,3.963704938583484,95,Indie,Furniture & Mattress LLC,Furniture & Mattress LLC
RKGK / Rakugaki,22-05-2024,8.419425866727515e-05,0.5999399759903961,0.0009647104109848,3.516789972301656,77,Indie,Wabisabi Games,Wabisabi Games
Kitsune Tails,01-08-2024,0.0002205382069186,0.5999399759903961,0.0029954067011267,3.06825394518638,99,Indie,"Kitsune Games,MidBoss, LLC.",Kitsune Games
Ratten Reich,09-08-2024,0.0002514441364912,0.5999399759903961,0.0030084754382214,1.4585582074543249,0,Indie,Crytivo,METALLADLERSTUDIO
Everafter Falls,20-06-2024,0.0002157233884168,0.5999399759903961,0.0029920163635656,25.153398258825927,90,Indie,Akupara Games,SquareHusky
Spiritfall,28-02-2024,0.0014626637827205,0.5999399759903961,0.0203572673971984,13.377384058933654,93,Indie,Gentle Giant,Gentle Giant
Until Then,25-06-2024,0.0013615200616244,0.5999399759903961,0.0198026139676459,10.328552351899267,99,Indie,Maximum Entertainment,Polychroma Games
Uncover the Smoking Gun,23-06-2024,0.0001485436572931,0.5999399759903961,0.002020380391238,5.377597908456318,97,Indie,ReLU Games,ReLU Games
Go Mecha Ball,25-01-2024,0.000161036159352,0.5999399759903961,0.0016881562874911,5.399627908579028,94,Indie,Super Rare Originals,Whale Peak Games
My Lovely Empress,20-08-2024,0.0001410611690808,0.5999399759903961,0.0016450381482521,5.005057844039444,87,Indie,Neon Doctrine,"GameChanger Studio,Neon Doctrine"
BioGun,31-07-2024,0.000147730343357,0.5999399759903961,0.0016611205187343,12.534388822459311,93,Indie,Ravenage Games,Dapper Dog Digital
Echoes of the Plum Grove,29-04-2024,0.0017398086395932,0.5999399759903961,0.0255461935231338,24.66004828889055,0,Indie,indie.io,Unwound Games
Kingdom Rush 5: Alliance TD,25-07-2024,0.0079559670533681,0.5999399759903961,0.1165358411708568,9.09008744972337,86,Indie,Ironhide Game Studio,Ironhide Game Studio
Future Fragments,22-02-2024,0.0004544472949471,0.5999399759903961,0.0070262282888722,6.791463008808835,80,Indie,"Taboo Toad,Shady Corner Games",The Future Fragments Team
Winter Memories,05-01-2024,0.0137798478894731,0.5999399759903961,0.1581464972394249,8.98400541606548,0,Indie,Kagura Games,Dojin Otome
Crime Scene Cleaner,14-08-2024,0.0092680701602339,0.5999399759903961,0.1339896466624966,8.5955248244436,98,Indie,"President Studio,PlayWay S.A.",President Studio
Legend of Mortal,14-06-2024,0.0143236946522786,0.5999399759903961,0.2241585718252285,24.79781729089117,76,Indie,"Paras Games,Obb Studio Inc.",Obb Studio Inc.
Werewolf: The Apocalypse — The Book of Hungry Names,25-04-2024,9.75326072196642e-05,0.5999399759903961,0.0009595234842887,20.21555010926772,89,Indie,Choice of Games,Choice of Games
Cultivation Tales,17-04-2024,0.0065185160026674,0.5999399759903961,0.0702120943019205,60.02369541089477,37,Indie,Ac Games,Ac Games
DIRECT CONTACT,29-02-2024,8.6634200475639e-05,0.5999399759903961,0.0010809671143631,6.3026994607693485,32,Indie,Mountain 81,Mountain 81
Star Trek Legends,02-09-2024,0.0001049825628745,0.5999399759903961,0.0010942966466547,34.51471767361909,69,Indie,Tilting Point,Emerald City Games
Z.O.N.A: Origin,26-08-2024,2.387889716452085e-05,0.5999399759903961,3.932212026031533e-05,2.8680074794101267,87,Indie,AGaming+,AGaming+
Thunder Helix,21-03-2024,1.880381820312405e-05,0.5999399759903961,1.2547146700601769e-05,1.9613457118119384,95,Indie,David Walters,David Walters
Deathwish Enforcers Special Edition,14-02-2024,2.534286224953917e-05,0.5999399759903961,1.051873961274458e-05,1.8973010379519115,87,Indie,Monster Bath Games Inc.,Monster Bath Games Inc.
School Owner,03-02-2024,3.272775278952041e-05,0.5999399759903961,2.248634143110144e-05,1.1578302864255443,25,Indie,Owner Games,Owner Games
XF Extreme Formula,11-06-2024,1.9096611220127715e-05,0.5999399759903961,2.55869065511116e-05,2.9671380126113203,91,Indie,Feperd Games,Feperd Games
Tank Operations: European Campaign,26-02-2024,5.888392897518086e-05,0.5999399759903961,6.722720634040646e-05,37.79769683862818,85,Indie,2tainment GmbH,Linked Dimensions
Project Demigod,01-02-2024,0.0002835537706893,0.5999399759903961,0.0037103622451081,7.734520511375408,82,Indie,Fast Travel Games,Omnifarious Studios LLC
MULLET MADJACK,15-05-2024,0.0025460304781915,0.5999399759903961,0.0373602159476958,4.072861351589005,98,Indie,"Epopeia Games,HAMMER95",HAMMER95
SNK VS. CAPCOM SVC CHAOS,20-07-2024,0.0002603905897885,0.5999399759903961,0.0039423540614708,4.365388443927607,0,Indie,SNK CORPORATION,Code Mystics
Maid of the Dead,29-02-2024,0.0002721673755836,0.5999399759903961,0.0037314287015777,7.925857937636709,84,Indie,qureate,"qureate,IXILL LLC."
Fossilfuel 2,19-02-2024,9.193700733914977e-05,0.5999399759903961,0.001154772155117,3.4051538698366484,83,Indie,DangerousBob Studio LLC,DangerousBob Studio LLC
Builders of Greece,27-02-2024,0.0004498276717899,0.5999399759903961,0.0057794244064547,9.287106790328828,0,Indie,"CreativeForge Games,PlayWay S.A.","BLUM Entertainment,Strategy Labs"
Quest Master,29-05-2024,9.668676072609808e-05,0.5999399759903961,0.0011348647884119,14.166458476302155,98,Indie,Apogee Entertainment,"Julian Creutz,Skydevilpalm"
Paradise,26-04-2024,0.000114091678959,0.5999399759903961,0.0014798968340564,11.744831290303976,97,Indie,JAST BLUE,Pil/Slash
Instruments of Destruction,10-05-2024,0.0017895183873689,0.5999399759903961,0.0247390034111432,8.518788291074912,94,Indie,Radiangames,Radiangames
Thank Goodness You're Here!,01-08-2024,0.0028387909626377,0.5999399759903961,0.0412555109647283,2.189886931306963,97,Indie,Panic,Coal Supper
Squirrel with a Gun,29-08-2024,0.0017172310447264,0.5999399759903961,0.0244977678539087,3.5893794482410684,83,Indie,Maximum Entertainment,Dee Dee Creations LLC
News Tower,13-02-2024,0.0016075312610224,0.5999399759903961,0.0244528821027789,13.767491551302214,97,Indie,Twin Sails Interactive,Sparrow Night
Cat Quest III,08-08-2024,0.001631930679106,0.5999399759903961,0.0236340721158992,5.897890979303593,0,Indie,Kepler Interactive,The Gentlebros
Farm Together 2,07-05-2024,0.0022163780736028,0.5999399759903961,0.033827310345531,51.1003235392409,0,Indie,Milkstone Studios,Milkstone Studios
Three Kingdoms Zhao Yun,17-01-2024,0.0032766791858454,0.5999399759903961,0.0361899699442228,11.52473408115772,0,Indie,Merlion Games,ZUIJIANGYUE Game
KeeperRL,29-02-2024,0.0027522218272769,0.5999399759903961,0.0332461427376158,18.70857822921001,87,Indie,Electric Succubi,Electric Succubi
Dread Delusion,14-05-2024,0.0024173316809396,0.5999399759903961,0.0333104142650568,8.481408610028911,92,Indie,DreadXP,Lovely Hellplace
My Demonic Romance,01-05-2024,0.0001178329230652,0.5999399759903961,0.0015278541730621,3.198792096558785,80,Indie,Andrealphus Games,Andrealphus Games
Kamaeru: A Frog Refuge,08-06-2024,0.0001006882652918,0.5999399759903961,0.0012219124297251,5.384590955417545,88,Indie,Armor Games Studios,Humble Reeds
BIOMORPH,05-04-2024,0.0002478004900574,0.5999399759903961,0.0032963064039883,10.81047014652968,94,Indie,Lucid Dreams Studio,Lucid Dreams Studio
Tunnel Escape,22-08-2024,0.0002681658710179,0.5999399759903961,0.0032671552964114,7.871207655983875,83,Indie,Saikey Studios,Elzee
Chornobyl Liquidators,06-06-2024,0.0002389841669898,0.5999399759903961,0.0031607508560312,3.827632608126103,43,Indie,Frozen Way,Live Motion Games
Potions: A Curious Tale,07-03-2024,0.0002216117813143,0.5999399759903961,0.0030992031895368,4.2824884665923,91,Indie,Stumbling Cat,Stumbling Cat
ContractVille,31-05-2024,0.0028947794940003,0.5999399759903961,0.0448605409274885,17.97238271388152,80,Indie,FiftyEight Studios,MYM Games Studios
ENDER MAGNOLIA: Bloom in the Mist,25-03-2024,0.0029944592500113,0.5999399759903961,0.0442496136898701,2.339783382795594,98,Indie,Binary Haze Interactive,"Adglobe,Live Wire"
Stolen Realm,08-03-2024,0.0058870915952202,0.5999399759903961,0.077011720541835,21.723225997502364,88,Indie,Burst2Flame Entertainment,Burst2Flame Entertainment
Project MIKHAIL: A Muv-Luv War Story,26-04-2024,0.0004758862503032,0.5999399759903961,0.0054429406478233,21.58182968869664,55,Indie,aNCHOR Inc.,"aNCHOR Inc.,fuzz, Inc."
Subterrain: Mines of Titan,12-03-2024,0.0003852505452619,0.5999399759903961,0.0052132670109897,15.648462349326858,0,Indie,indie.io,Pixellore Inc
HEART of CROWN Online,23-04-2024,0.000403468777431,0.5999399759903961,0.0056412319292834,10.997180274952369,81,Indie,Japanime Digital,"illuCalab,FLIPFLOPs"
VoidBound,24-05-2024,0.000105242823334,0.5999399759903961,0.0012624805714822,4.450637928804644,93,Indie,Shady Corner Games,CursedAtelier
CarX Street,29-08-2024,0.004405656526854,0.5999399759903961,0.0703696435781588,7.853044831749314,60,Indie,"CarX Technologies, LLC","CarX Technologies, LLC"
Mad Island,23-05-2024,0.0050497360991472,0.5999399759903961,0.075871668826727,20.123733557370457,94,Indie,EmadePlus,EmadePlus
Just Crow Things,15-08-2024,9.730487931755024e-05,0.5999399759903961,0.0011814891741885,3.30811829010812,96,Indie,Unbound Creations,Unbound Creations
Logiart Grimoire,15-03-2024,0.0001517643804802,0.5999399759903961,0.0015155388443144,24.275998793839463,97,Indie,Jupiter Corporation,Jupiter Corporation
Cafe Maid - Hentai Edition,22-02-2024,0.0001173124021461,0.5999399759903961,0.0013031066677276,14.618248574677336,73,Indie,Woop Media,Sexy Hentai Games Factory
Zoo Simulator,26-07-2024,9.84760513855649e-05,0.5999399759903961,0.0011696374813466,3.273604542454089,79,Indie,"Games Incubator,PlayWay S.A.",Games Incubator
Frogmonster,02-04-2024,0.0001044295093979,0.5999399759903961,0.0012061198316839,7.469643702002446,0,Indie,Ben Jungwirth,Ben Jungwirth
Space for Sale,30-07-2024,0.000117084674244,0.5999399759903961,0.0012057721047545,2.571875686202304,62,Indie,Mirage Game Studios,Mirage Game Studios
Rebel Transmute,11-03-2024,0.000107943025602,0.5999399759903961,0.0013044396209567,8.735269357373568,79,Indie,JanduSoft,Evan Tor Games
Esports Godfather,23-05-2024,0.0020996837900481,0.5999399759903961,0.030489015914824,30.3497442517159,93,Indie,Asteroid Game Studio,Asteroid Game Studio
Tactical Breach Wizards,22-08-2024,0.0031056880639152,0.5999399759903961,0.0456592407069543,8.635183318565998,98,Indie,Suspicious Developments,Suspicious Developments Inc
Sam & Max: The Devil's Playhouse,14-08-2024,0.0001191667579204,0.5999399759903961,0.0014822150135854,8.406782251050108,99,Indie,Skunkape Games,Skunkape Games
月藍傳奇REMAKE古文明之謎,11-02-2024,6.171426147288291e-05,0.5999399759903961,0.0012838368003929,40.43827237929116,96,Indie,RMAsia,"天使蛋糕,攸藍,牙籤,黃金,咕咕咕,鎧特"
Monsters Domain,05-04-2024,0.0001406057132766,0.5999399759903961,0.0012908782707122,4.161012638797963,44,Indie,"G-DEVS.com,CreativeForge Games",G-DEVS.com
AutoForge,27-03-2024,0.0004560413902619,0.5999399759903961,0.0066370639004448,13.221277300296627,89,Indie,Siege Games,Siege Games
King Arthur: Legion IX,09-05-2024,0.0004726329945587,0.5999399759903961,0.0067293854001864,12.391322087258976,71,Indie,NeocoreGames,NeocoreGames
Peglin,27-08-2024,0.0176792978224853,0.5999399759903961,0.2348408300264985,30.16099467784799,82,Indie,"Red Nexus Games Inc.,IndieArk",Red Nexus Games Inc.
Kingsvein,16-01-2024,0.000115913502176,0.5999399759903961,0.0014306355190656,14.403321173774703,0,Indie,Rad Codex,Rad Codex
Crab God,20-06-2024,0.0001166942835546,0.5999399759903961,0.001443153688522,6.670332094268608,88,Indie,Firesquid,Chaos Theory Games
Five Nights at Freddy's: Into the Pit,07-08-2024,0.0058761606559188,0.5999399759903961,0.0939342572399209,5.095655826350983,96,Indie,Mega Cat Studios,Mega Cat Studios
Hairdresser Simulator,06-03-2024,0.0004453056463051,0.5999399759903961,0.0062301364613766,7.94368062025551,49,Indie,Frozen Way,GameFormatic S.A.
Shashingo: Learn Japanese with Photography,27-02-2024,0.0004327480791314,0.5999399759903961,0.0060620104910373,4.261561103643061,95,Indie,Autumn Pioneer,Autumn Pioneer
Primitive Society Simulator,26-02-2024,0.0004115043191199,0.5999399759903961,0.0059022589442465,23.152544840566616,84,Indie,YSH Games,YSH BigDove
Minds Beneath Us,31-07-2024,0.0005751430830675,0.5999399759903961,0.0082762196681421,8.99478181049897,0,Indie,BearBoneStudio,BearBoneStudio
SENTRY,25-03-2024,0.0004669397970059,0.5999399759903961,0.0066889041901616,6.484102923591283,85,Indie,Fireblade Software,Fireblade Software
Vellum,28-03-2024,0.000489029403511,0.5999399759903961,0.0069608266489109,7.258494933109757,90,Indie,"Alvios, Inc.",Alvios Games
Farm Manager World,29-04-2024,0.0004453381788625,0.5999399759903961,0.0063903806213173,20.978020915770703,0,Indie,"Sim Farm S.A.,PlayWay S.A.",Cleversan Games
Horticular,11-07-2024,0.0002073625211534,0.5999399759903961,0.0027042143750428,8.426789375719885,95,Indie,Slug Disco,inDirection Games
Core Keeper,27-08-2024,0.0658216269805251,0.5999399759903961,0.5894314543000753,34.07567413063779,92,Indie,Fireshine Games,Pugstorm
Space Prison,18-07-2024,0.0001939916400436,0.5999399759903961,0.0026333360359443,8.315043071342291,88,Indie,Firesquid,Wooden Alien
Cursed Crew,26-02-2024,1.5127639211855856e-05,0.6002400960384153,1.2373283235928294e-05,4.767937651494179,90,Indie,Cracklewock Games,Cracklewock Games
Berserk Boy,06-03-2024,0.0001458434550252,0.6002400960384153,0.0017060932015965,4.544247462000582,94,Indie,BerserkBoy Games,BerserkBoy Games
Fabledom,13-05-2024,0.0089023391494388,0.6299519807923168,0.1025534805466198,9.741550826316857,90,Indie,"Dear Villagers,Doyoyo Games",Grenaa Games
Gori: Cuddly Carnage,29-08-2024,0.0002464666552021,0.6599639855942376,0.0032005945666855,4.812221953692276,98,Indie,"Wired Productions,CouchPlay Interactive (Greater China)",Angry Demon Studio
Ark of Charon,08-07-2024,0.0002151052698253,0.6599639855942376,0.003399494370272,15.685483626994415,83,Indie,SUNSOFT,"Angoo Inc.,SUNSOFT"
The Brew Barons,01-03-2024,0.0004429307696116,0.6599639855942376,0.0068197364473284,13.184460733075102,0,Indie,Lifetap Studios,Lifetap Studios
Lilja and Natsuka Painting Lies,24-07-2024,1.219970904181924e-05,0.6899759903961584,5.001472333773338e-05,8.273406759307356,100,Indie,"Frontwing USA,Bushiroad Inc.",Frontwing
Clank!,24-07-2024,0.0002289641392968,0.6899759903961584,0.0040449335056281,11.996352257405444,95,Indie,Dire Wolf,Dire Wolf
Busty Milf and Summer Country Sex Life,25-04-2024,3.936439450827008e-05,0.6899759903961584,0.0003969882443377,2.5442447265943544,94,Indie,Dieselmine,MikanBatake
Lifecraft,16-04-2024,6.903408689797446e-05,0.6899759903961584,0.000972766084848,9.238948160822265,83,Indie,Pixbits,Pixbits
Dune: Imperium,13-03-2024,0.0029849922757948,0.6899759903961584,0.0508585117090378,22.899198444110745,97,Indie,Dire Wolf,Dire Wolf
Farewell North,16-08-2024,0.0001039415210362,0.7199879951980792,0.0013725940991087,4.12583984340029,99,Indie,Mooneye Studios,Kyle Banks
The Planet Crafter,10-04-2024,0.0449202070710294,0.7199879951980792,0.6162303340861814,28.17299459798124,97,Indie,Miju Games,Miju Games
Abiotic Factor,02-05-2024,0.0169211916363479,0.7499999999999999,0.3036928773760108,18.452732943062458,96,Indie,Playstack,Deep Field Games
Infection Free Zone,11-04-2024,0.0146863676026738,0.7499999999999999,0.2526469988065432,14.494431536608284,73,Indie,Games Operators,Jutsu Games
shapez 2,15-08-2024,0.0084688102889288,0.7499999999999999,0.1388052009980458,16.307715687349233,99,Indie,"tobspr Games,Gamera Games",tobspr Games
"Little Kitty, Big City",09-05-2024,0.0067072373684049,0.7499999999999999,0.1222090350003961,4.143531272874482,95,Indie,Double Dagger Studio,Double Dagger Studio
ANIMAL WELL,09-05-2024,0.0099283184135771,0.7499999999999999,0.1854447998278056,8.485381327666017,96,Indie,Bigmode,Billy Basso
Chrono Ark,02-05-2024,0.009775610588931,0.7499999999999999,0.1185925880034557,37.2041660638596,91,Indie,Al Fine,Al Fine
Botany Manor,09-04-2024,0.0003774427314751,0.7499999999999999,0.0070206356807586,3.329619728276769,96,Indie,Whitethorn Games,Balloon Studios
Sker Ritual,18-04-2024,0.0086940982492343,0.7499999999999999,0.1459915575378824,6.477539083793293,82,Indie,Wales Interactive,Wales Interactive
Synergy,21-05-2024,0.0004200929142853,0.7499999999999999,0.0071579298633624,9.27115182143235,86,Indie,"Goblinz Publishing,H2 Interactive Co., Ltd.",Leikir Studio
Great Houses of Calderia,02-05-2024,0.0004543171647173,0.7499999999999999,0.0067489160627181,8.063675087275312,78,Indie,Firesquid,Resistance Games
Ova Magica,23-07-2024,0.0001514065223483,0.7499999999999999,0.0026443473887069,22.50564236018926,0,Indie,"Top Hat Studios, Inc.","Skinny Frog,ClaudiaTheDev"
GRAVEN,23-01-2024,0.0005616420717279,0.7499999999999999,0.0090585473046845,6.531416022391941,62,Indie,"3D Realms,Fulqrum Publishing",Slipgate Ironworks™
The Lord of the Rings: Return to Moria™,27-08-2024,0.0029805027828674,0.7499999999999999,0.0475317791987316,10.060536961497332,0,Indie,North Beach Games,Free Range Games
MACHI KORO With Everyone,04-07-2024,8.878134926699921e-05,0.7499999999999999,0.0014389230108817,4.566587558857733,60,Indie,Grounding Inc.,Grounding Inc.
SCHiM,18-07-2024,0.0001414190272127,0.7499999999999999,0.0014937189794979,2.506968572426479,77,Indie,"Extra Nice,PLAYISM","Ewoud van der Werf,Nils Slijkerman"
Bootstrap Island,22-02-2024,0.000360688464391,0.7499999999999999,0.0062775722099883,4.453969670795021,83,Indie,Maru VR Productions,Maru VR Productions
NejicomiSimulator TMA02 - My Own Dedicated Weak Pussy Cow Vtuber's Confinement and Training! Choke-Clamping Deep-Digging RIP to her Life Masochistic-Orgasm!- (cheeky big boob faphole understood her position),23-05-2024,9.453961193473788e-05,0.7499999999999999,0.0015044695370636,15.223036272162016,86,Indie,"やぶから堂,LewdLoco","やぶから堂,たまぷろじぇくと"
Lightyear Frontier,19-03-2024,0.0030296920097241,0.7499999999999999,0.0529374840878708,8.312387984973132,0,Indie,"Amplifier Studios,FRAME BREAK","FRAME BREAK,Amplifier Studios"
College Bowl,20-06-2024,7.996502619944451e-05,0.7499999999999999,0.0011785914497773,18.181356254688936,90,Indie,Super Pixel Games,Super Pixel Games
Renaissance Kingdom Wars,15-07-2024,8.559315863740377e-05,0.7499999999999999,0.0013521651420096,2.357913601093543,76,Indie,indie.io,Reverie World Studios
KAKU: Ancient Seal,11-07-2024,0.0020452893540003,0.7499999999999999,0.0301713094103774,21.65903214357081,86,Indie,BINGOBELL,BINGOBELL
Reverse Collapse: Code Name Bakery,21-03-2024,0.002031593147316,0.7499999999999999,0.0319911672723586,33.23014522628996,74,Indie,XD,"Shanghai Sunborn Network Technology Co., Ltd."
Selaco,31-05-2024,0.0018044508312361,0.7499999999999999,0.0330219457999194,11.059660852944672,93,Indie,Altered Orbit Studios,Altered Orbit Studios
Magical Delicacy,16-07-2024,8.074580757812093e-05,0.7499999999999999,0.0013286066425463,9.902069553189165,75,Indie,Whitethorn Games,Skaule
Ereban: Shadow Legacy,10-04-2024,9.388896078584084e-05,0.7499999999999999,0.0014488622056122,6.029381243393642,89,Indie,Baby Robot Games,Baby Robot Games
Forgotten Seas,07-06-2024,9.01802492371278e-05,0.7499999999999999,0.0015017746533611,23.006322622831195,83,Indie,indie.io,Pangea Game Studios
First Dwarf,19-06-2024,0.000204694851443,0.7499999999999999,0.0033514500995339,4.20162183578225,71,Indie,"Star Drifters,4Divinity",Star Drifters
下一站江湖Ⅱ,17-04-2024,0.0044322681588439,0.7499999999999999,0.0732326532509367,18.75933270283221,72,Indie,白玉京工作室,白玉京工作室
Sisters: Last Day of Summer,03-06-2024,0.0003194046489935,0.7499999999999999,0.0057185432165749,2.863190329208691,84,Indie,JAST,Jellyfish
Drug Dealer Simulator 2,20-06-2024,0.0042585443020884,0.7499999999999999,0.0795565021197723,25.364534425604138,73,Indie,Movie Games S.A.,Byterunners
Witch and Lilies,23-05-2024,8.549556096506923e-05,0.7499999999999999,0.0012550623969895,13.370290768841915,45,Indie,Stromatosoft Inc.,"Stromatosoft Inc.,株式会社タストα"
ASKA,20-06-2024,0.0047680692167897,0.7499999999999999,0.0859263668522582,30.71361641191253,79,Indie,Thunderful Publishing,Sand Sailor Studio
HELLCARD,01-02-2024,0.0067464065675685,0.7499999999999999,0.0865780360950984,15.293875870297132,85,Indie,"Skystone Games,Surefire.Games",Thing Trunk
Venture to the Vile,21-05-2024,7.231987519990443e-05,0.7499999999999999,0.0011272727504545,8.214971200602747,75,Indie,Aniplex Inc.,Studio Cut to Bits
Blockbuster Inc.,06-06-2024,0.0003194371815509,0.7499999999999999,0.0058499260413798,7.775502852784427,53,Indie,Ancient Forge,Super Sly Fox
Third Crisis,19-05-2024,0.0037658387195862,0.7499999999999999,0.0574319705586563,11.262251560361456,95,Indie,Anduo Games,Anduo Games
ワールド・ネバーランド２～プルト共和国物語～EXPERIENCE OF FICTION LIFE,15-05-2024,1.8283297284006437e-05,0.7499999999999999,3.523632884048892e-05,11.069183354999083,61,Indie,althi Inc.,althi Inc.
Real Anime Situation! 2,24-06-2024,1.4086597373620616e-05,0.7499999999999999,1.857441347594851e-05,3.731710094144288,93,Indie,Shiravune,Jitaku Studio
Rail Route,22-02-2024,0.0045020504945631,0.7499999999999999,0.0647491303784155,20.786639916873984,92,Indie,Bitrich.info,Bitrich.info
BUNNY GARDEN,18-04-2024,0.0033182557942599,0.7499999999999999,0.0623619850084488,5.88196947795539,94,Indie,qureate,qureate
AsHes,23-06-2024,0.000112920506891,0.7499999999999999,0.0016301438447784,7.838338003454954,65,Indie,Yanmo Games,Yanmo Games
Oddsparks: An Automation Adventure,24-04-2024,0.0019734574671621,0.7499999999999999,0.0296122514397198,12.498809626793388,91,Indie,HandyGames,Massive Miniteam
Starcom: Unknown Space,02-09-2024,0.0012323983411258,0.7499999999999999,0.0202739867976198,18.31690218752013,91,Indie,"Wx3 Labs, LLC","Wx3 Labs, LLC"
WRATH: Aeon of Ruin,27-02-2024,0.0015355041788395,0.7499999999999999,0.027944292291375,2.9773647230246736,74,Indie,"3D Realms,Fulqrum Publishing","KillPixel Games,Slipgate Ironworks"
Frontier Hunter: Erza’s Wheel of Fortune,26-07-2024,0.0017476815184948,0.7499999999999999,0.0261262599957728,11.12684600466776,88,Indie,"IceSitruuna,NPC Entertainment",IceSitruuna
Helskate,15-02-2024,0.0001079755581594,0.7499999999999999,0.0016616710863725,3.456231082834484,85,Indie,Phantom Coast,Phantom Coast
